,Pedestrian,18,,Pedestrian,,,,,,,,,,,,,8,8,,1,,1,,,,,,,,,,,,2,,1,,,1,14,,,,26,,,,,15,,,,,,,
,Bike,41,,Bike,,,,,1,,,,1,8,,2,8,10,7,4,,,,,,,,,,2,,1,,,,,,,4,34,,,,,,,,,37,,,,,,,
,Scooter,63,,Scooter,,,,,4,1,,,,7,,18,15,6,5,7,,,,,,,,,,,,,,2,,,,,7,54,,,,,,,,,59,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 09:00,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,28,,Pedestrian,,,,,,,,,,,2,2,6,3,4,4,,7,,,,,,,,,2,,3,,,1,2,,4,16,,2,,20,,,,,,3,1,1,15,,,
,Bike,25,,Bike,,,,,1,,,,,8,,1,5,4,2,,,4,,,,,,,,,1,,,,4,,,,,20,,1,,,,,,,1,,,,20,,,
,Scooter,18,,Scooter,,,,,,,,,,2,,4,7,1,3,,,1,,,,,,,,,,,,,1,,,,,17,,,,,,,,,,,,,17,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 09:15,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,4,,Pedestrian,,,,,,,,,,,,2,,,,2,,,,,,,,,,,2,,,,,,2,,,,,1,,,,,,,,1,2,1,,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 09:30,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,1,,Pedestrian,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,1,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 09:45,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,9,,Pedestrian,,,,,,,,,,2,,,,,2,5,,,,,,,,,,,6,,1,,,,,,,2,,4,,,,,,,1,2,1,3,1,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 10:00,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,4,,Pedestrian,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,2,2,,,,2,,,,,2,,,,,1,1,,,
,Bike,1,,Bike,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 10:15,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,1,,Pedestrian,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,
,Bike,1,,Bike,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 10:30,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,1,,Pedestrian,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 10:45,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,0,,Pedestrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 11:00,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,0,,Pedestrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 11:15,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,5,,Pedestrian,,,,,,,,,,,,2,,2,,,,1,,,,,,,,,,1,,,1,,3,,,,2,,,,,,,,,,,1,1,,,
,Bike,2,,Bike,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 11:30,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,0,,Pedestrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 11:45,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,0,,Pedestrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 12:00,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,1,,Pedestrian,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,
,Bike,1,,Bike,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 12:15,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,5,,Pedestrian,,,,,,,,,1,,,,2,,,2,,,,,,,,,,,,1,,,,,,,2,2,,,,,,,,,,1,1,,,,,
,Bike,1,,Bike,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 12:30,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,4,,Pedestrian,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,2,,2,,,,,1,,,,,,,,1,2,,,,,White van does bad U-turn from SB 1700 W and almost hits the blowoff @12:31:21
,Bike,1,,Bike,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 12:45,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,2,,Pedestrian,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
,Bike,2,,Bike,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Road,,,,Bike Lane,,,,Bikeway,,Sidewalk,,,,,,,,Car No Yield,Car Yield,CG Car No Yield,CG Car Yield,Bike No Yield,Car in Bikeway,Ped Out of Crosswalk,Cargo Bike,Bike Passenger,Stroller,Jogger,Dog,Backpack,Panniers,Bike Trailer,
,1899-12-30 13:00,Totals,,,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,W,N,E,S,N-W,N-E,S-E,S-W,W,E,W-S,W-N,N-W,N-E,E-N,E-S,S-E,S-W,,,,,,,,,,,,,,,,
,Pedestrian,0,,Pedestrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bike,0,,Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scooter,0,,Scooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other,0,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,From,,,,,,,,,,,,,,,,,,To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
